x,y,yaw
3.169226944217031,8.461028500190052,2.3169172559410667
3.1525962804762377,8.478805321950858,2.328997755102159
3.1357562493784377,8.496371155032834,2.341336205359134
3.1187108626657754,8.513712961833027,2.3539478339146496
3.1014641320803977,8.530817704748472,2.3668482322633193
3.084020069364452,8.54767234617621,2.3800533732652718
3.066382686260084,8.56426384851328,2.393579624514843
3.048555994509439,8.580579174156721,2.4074437574335983
3.030544005854666,8.596605285503575,2.4216629514122725
3.012350732037909,8.61232914495088,2.4362547922100153
2.9939801848013152,8.627737714895673,2.4512372636958992
2.97543637588703,8.642817957734996,2.466628731885775
2.9567233170372007,8.65755683586589,2.4824479200869423
2.9378450199939743,8.671941311685387,2.4987138738176093
2.918805496499495,8.685958347590532,2.515445914022989
2.8996087582959094,8.699594905978362,2.532663576963491
2.880258817125367,8.712837949245918,2.5503865390147777
2.8607596847300103,8.725674439790241,2.5686345245007414
2.8411153728519873,8.738091340008369,2.587427194587918
2.821329893233445,8.750075612297335,2.6067840152192328
2.8014072576165288,8.76161421905419,2.626724102071798
2.781351477743384,8.772694122675961,2.6472660406028456
2.76116656535616,8.783302285559698,2.6684276794323067
2.7408565321969993,8.793425670102433,2.6902258956136276
2.7204253900080513,8.803051238701212,2.7126763308000768
2.6998771505314614,8.812165953753066,2.7357930979494447
2.6792158255093756,8.820756777655042,2.7595884590479787
2.6584454266839392,8.828810672804172,2.7840724753998276
2.6375699657973,8.8363146015975,2.8092526333325956
2.6165934545916048,8.843255526432069,2.835133449715591
2.5955199048089987,8.84962040970491,2.861716063450762
2.574353328191628,8.855396213813064,2.8889978210475227
2.55309773648164,8.860569901153577,2.916971866447753
2.531757141421181,8.865128434123482,2.945626747326466
2.5103355547523956,8.86905877511982,2.974946052023676
2.4888369882174315,8.872347886539632,3.0049080928839365
2.4672654535584355,8.874982730779953,3.035485652893377
2.445624962517553,8.876950270237828,3.0666458129119203
2.4239195268369302,8.878237467310292,3.0983498762861554
2.402153158258715,8.878831284394385,3.1305534060362588
2.3803298685250516,8.878718683887147,-3.1199789201441104
2.358453669378087,8.877886628185616,-3.086931785558474
2.3365285725599683,8.876322079686837,-3.0535506451759287
2.314558589812841,8.87401200078784,-3.0198999302863054
2.292547732878853,8.870943353885673,-2.9860476641104268
2.2705000135116324,8.867103101389793,-2.9521229978464074
2.248422442850898,8.862481449949819,-2.9184547009329624
2.2263334711343115,8.857080979141001,-2.8853061257613306
2.204254275202827,8.850907217727391,-2.8526939459981193
2.182206031897402,8.843965694473058,-2.8205814341653834
2.160209918058994,8.836261938142062,-2.7889318606117293
2.1382871105285575,8.827801477498463,-2.7577087967955882
2.1164587861470494,8.818589841306325,-2.7268763698115643
2.0947461217554273,8.808632558329709,-2.696399474749762
2.073170294194645,8.797935157332672,-2.66624395110527
2.0517524803056615,8.786503167079285,-2.6363767289616473
2.03051385692943,8.774342116333603,-2.6067659501159754
2.009475600906909,8.761457533859687,-2.577381068722888
1.9886588890790544,8.747854948421603,-2.5481929354448147
1.9680848982868218,8.73353988878341,-2.5191738685248333
1.9477748053711683,8.718517883709172,-2.4902977146508074
1.9277497871730502,8.702794461962945,-2.4615399019684387
1.908031020533423,8.686375152308797,-2.4328774871243315
1.8886396822932439,8.66926548351079,-2.4042891977818357
1.869596949293469,8.651470984332983,-2.3757554716495113
1.8509239983750538,8.632997183539436,-2.347258492691115
1.8326420063789552,8.613849609894213,-2.3187822248504433
1.81477215014613,8.594033792161376,-2.2903124433194932
1.7973356065175334,8.573555259104985,-2.261836763103003
1.780353552334122,8.552419539489104,-2.2333446643891053
1.763847164436853,8.530632162077792,-2.2048275140253755
1.7478376196666814,8.508198655635113,-2.176278582220664
1.7323460948645646,8.485124548925128,-2.1476930534531884
1.7173937668714583,8.461415370711899,-2.119068030463692
1.7030018125283182,8.437076649759486,-2.090402530152776
1.6891914086761024,8.412113914831956,-2.061697470189404
1.6759837321557653,8.386532694693361,-2.032955645172845
1.6633999598082636,8.36033851810777,-2.0041816912755643
1.6514612684745544,8.333536913839245,-1.9753820384321312
1.6401888349955938,8.306133410651846,-1.9465648493253902
1.6296038362123373,8.278133537309634,-1.9177399446542858
1.6197274489657423,8.249542822576672,-1.888918714443349
1.610580850096764,8.22036679521702,-1.8601140154628488
1.602185216446359,8.190610983994738,-1.83134005516316
1.5945617248554842,8.160280917673894,-1.8026122628742756
1.5877315521650952,8.129382125018545,-1.773947149369919
1.581715875216149,8.097920134792755,-1.7453621562303239
1.576535870849601,8.065900475760582,-1.7168754967454078
1.5722127159064079,8.033328676686091,-1.68850599036719
1.568767587227526,8.000210266333344,-1.6602728929341561
1.5662216616539117,7.966550773466402,-1.6321957250418802
1.5645961160265212,7.932355726849324,-1.618298025751258
