x,y,yaw
4.574944133303935,5.8739151617528185,2.0458652540850317
4.552074146172438,5.918378221573359,2.0458652540850317
4.52920415904094,5.9628412813939,2.0458652540850317
4.506334171909443,6.007304341214441,2.0458652540850317
4.4834641847779455,6.051767401034982,2.0458652540850317
4.460594197646448,6.096230460855523,2.0458652540850317
4.437724210514951,6.140693520676064,2.0458652540850317
4.414854223383453,6.185156580496605,2.0458652540850317
4.391984236251956,6.2296196403171455,2.0458652540850317
4.369114249120458,6.274082700137686,2.0458652540850317
4.346244261988961,6.318545759958227,2.0458652540850317
4.323374274857463,6.363008819778768,2.0458652540850317
4.300504287725966,6.407471879599309,2.0458652540850317
4.277634300594468,6.45193493941985,2.0458652540850317
4.254764313462971,6.496397999240391,2.0458652540850317
4.231894326331473,6.540861059060932,2.0458652540850317
4.209024339199976,6.585324118881473,2.0458652540850317
4.1861543520684785,6.6297871787020135,2.0458652540850317
4.163284364936981,6.674250238522554,2.0458652540850317
4.140414377805484,6.718713298343095,2.0458652540850317
4.117544390673986,6.763176358163636,2.0458652540850317
4.094674403542489,6.807639417984177,2.0458652540850317
4.071804416410991,6.852102477804718,2.0458652540850317
4.048934429279494,6.896565537625259,2.0458652540850317
4.026064442147996,6.9410285974458,2.0458652540850317
4.003194455016499,6.985491657266341,2.0458652540850317
3.9803244678850014,7.0299547170868815,2.0458652540850317
3.957454480753504,7.074417776907422,2.0458652540850317
3.9345844936220065,7.118880836727963,2.0458652540850317
3.911714506490509,7.163343896548504,2.0458652540850317
3.8888445193590115,7.207806956369045,2.0458652540850317
3.865974532227514,7.252270016189586,2.0458652540850317
3.8431045450960166,7.296733076010127,2.0458652540850317
3.820234557964519,7.341196135830668,2.0458652540850317
3.7973645708330217,7.3856591956512085,2.0458652540850317
3.7744945837015242,7.430122255471749,2.0458652540850317
3.751624596570027,7.47458531529229,2.0458652540850317
3.7287546094385293,7.519048375112831,2.0458652540850317
3.705884622307032,7.563511434933372,2.0458652540850317
3.6830146351755344,7.607974494753913,2.0458652540850317
3.660144648044037,7.652437554574454,2.0458652540850317
3.6372746609125395,7.696900614394995,2.0458652540850317
3.614404673781042,7.741363674215536,2.0458652540850317
3.5915346866495446,7.7858267340360765,2.0458652540850317
3.568664699518047,7.830289793856617,2.0458652540850317
3.5457947123865496,7.874752853677158,2.0458652540850317
3.522924725255052,7.919215913497699,2.0458652540850317
3.5000547381235547,7.96367897331824,2.0458652540850317
3.4771847509920573,8.008142033138782,2.0458652540850317
3.45431476386056,8.052605092959327,2.0458652540850317
3.4314447767290623,8.097068152779872,2.0458652540850317
3.408574789597565,8.141531212600418,2.0458652540850317
3.3857048024660674,8.185994272420963,2.0458652540850317
3.36283481533457,8.230457332241508,2.0458652540850317
3.3399648282030725,8.274920392062054,2.0458652540850317
3.317094841071575,8.319383451882599,2.0458652540850317
3.2942248539400776,8.363846511703144,2.0458652540850317
3.26845772398733,8.413942099160538,2.0571576950604755
3.244097964524647,8.457599453483613,2.1136198999376945
3.217313342998231,8.499812561841763,2.1700821048149135
3.1881892255789173,8.540446885413298,2.2265443096921325
3.1568184347238226,8.579372917174783,2.2830065145693514
3.123300953338762,8.61646659465724,2.3394687194465704
3.0877436061193553,8.65160969534982,2.3959309243237894
3.050259719086437,8.684690213490768,2.4523931292010084
3.010968758400874,8.715602717044765,2.5088553340782274
2.9699959496089305,8.74424868372891,2.5653175389554463
2.927471878531708,8.770536815016426,2.6217797438326653
2.8835320750706686,8.794383327117265,2.6782419487098843
2.8383165812557123,8.81571221800826,2.7347041535871033
2.791969504912504,8.83445550966173,2.7911663584643223
2.744638560371556,8.850553464700551,2.8476285633415412
2.6964745976829025,8.86395477678916,2.90409076821876
2.6476311218368216,8.874616734153715,2.960552973095979
2.598263803522895,8.882505355710219,3.017015177973198
2.5485299829867074,8.887595499366792,3.073477382850417
2.4985881685654383,8.88987094215487,3.129939587727636
2.4485975315005963,8.889324431933984,3.186401792604855
2.398717398637984,8.885957710505293,3.242863997482074
2.3491067446317326,8.879781508060239,3.299326202359293
2.2999236852708203,8.870815508981986,3.355788407236512
2.2513249735429057,8.85908828910866,3.412250612113731
2.203465500041594,8.844637224658333,3.46871281699095
2.1564977993094003,8.827508373106014,3.525175021868169
2.1105715636897635,8.807756326392322,3.581637226745388
2.065833166237529,8.785444036931663,3.638099431622607
2.022425194208448,8.760642616974476,3.694561636499826
1.9804859946145246,8.733431111962968,3.751023841377045
1.940149233293585,8.703896248602733,3.807486046254264
1.9015434688983788,8.672132158453131,3.863948251131483
1.8647917431629593,8.638240077917423,3.920410456008702
1.830011188752222,8.602328025588823,3.976872660885921
1.7973126559444361,8.564510457980788,4.033334865763139
1.766800359336585,8.524907904738795,4.089797070640358
1.7385715456985071,8.48364658449626,4.146259275517577
1.7127161840344352,8.440858002598862,4.202721480394796
